Drug,Symptom,Count
fu,cerebellar,2
fu,dysfunction,2
tetracosactrin,hypoglycaemia,2
fluticasone,growth,2
fluticasone,retardation,2
bleomycin,tumor,2
salazosulfapyridine,mononucleosis,2
propionate,growth,2
propionate,retardation,2
sasp,skin,2
cisplatin,the,2
bleomycin,cancer,2
fluticasone,asthmatic,2
bleomycin,cell,2
bleomycin,germ,2
propionate,asthmatic,2
salazosulfapyridine,like,2
salazosulfapyridine,syndrome,2
indomethacin,water,2
meperidine,central,2
adalimumab,cardiomyopathy,2
vinblastine,cell,2
metoclopramide,palpable,2
vinblastine,germ,2
meperidine,hepatic,2
-,disturbances,2
cyclosporine,aplasia,2
hydroxyurea,hyperpigmentation,2
cyclosporine,marrow,2
imatinib,kaposi,2
imatinib,',2
fluorouracil,neurotoxicity,2
imatinib,s,2
epinephrine,hypertension,2
phosphate,hyperphosphatemia,2
vancomycin,vasculitis,2
imatinib,sarcoma,2
pranlukast,atin,2
carbonate,-,2
interferon,psychosis,2
epoprostenol,erythroderma,2
hydroxyurea,nail,2
hydroxyurea,melanonychia,2
5,disturbances,2
fludarabine,disease,2
pranlukast,hypersensitivity,2
hydroxyurea,squamous,2
hydroxyurea,cell,2
cyclophosphamide,bladder,2
hydroxyurea,carcinomas,2
valproate,hyperammonemia,2
albendazole,pseudomembranous,2
albendazole,colitis,2
amikacin,hypocalcemia,2
adalimumab,rheumatoid,2
ciprofloxacin,vbds,2
adalimumab,arthritis,2
2,toxicity,2
5,dysesthesia,2
pirmenol,qt,2
silodosin,prostate,2
hormone,secondary,2
-,deficiency,2
-,pneumocystis,2
methylprednisolone,hepatotoxicity,2
methylprednisolone,demyelinating,2
ampicillin,failure,2
-,carinii,2
sulfate,hypocalcemia,2
drug,hus,2
d,encephalopathy,2
hormone,hypothyroidism,2
minocycline,eruption,2
bh,encephalopathy,2
voriconazole,angio,2
asa,polyneuropathy,2
vancomycin,anaphylactic,2
drug,transient,2
thyroid,hypothyroidism,2
ampicillin,exfoliative,2
chemotherapy,encephalopathy,2
nsaid,sensorineural,2
clomiphene,anterior,2
mmc,pulmonary,2
minocycline,lymphadenopathy,2
foscarnet,tubular,2
ampicillin,renal,2
bh,syndrome,2
-,tubular,2
chop,hyperpigmentation,2
ampicillin,dermatitis,2
antituberculosis,toxicity,2
-,multiorgan,2
isoniazid,anaphylaxis,2
mineral,lipoid,2
2a,sepsis,2
phenytoin,tuberculosis,2
foscarnet,nephrogenic,2
amiodarone,visual,2
2a,multiorgan,2
drug,neuropathy,2
ac,syndrome,2
ac,encephalopathy,2
methotrexate,cerebellar,2
magnesium,hypocalcemia,2
2a,failure,2
clonidine,spasticity,2
amiodarone,destructive,2
mineral,pneumonia,2
5,weakness,2
drug,optic,2
zidovudine,aplasia,2
chemotherapy,hyperpigmentation,2
aquaphor,atopic,2
thyroid,secondary,2
garenoxacin,de,2
drug,tinnitus,2
cephalosporin,leukopenia,2
minocycline,fever,2
cisplatin,c,2
insulin,retention,2
5,sensorimotor,2
bucillamine,hyperplasia,2
bucillamine,mammary,2
cisplatin,.,2
cefoxitin,leukopenia,2
cefazolin,leukopenia,2
clomiphene,uveitis,2
vancomycin,syndrome,2
vancomycin,like,2
cisplatin,clostridium,2
vancomycin,-,2
-,sensorimotor,2
drug,seizures,2
oil,lipoid,2
vancomycin,lupus,2
methylphenidate,hyperactivity,2
streptokinase,jaundice,2
5,skin,2
5,eruptions,2
voriconazole,-,2
voriconazole,oedema,2
cladribine,cell,2
a,pustular,2
cyclosporin,pustular,2
ibuprofen,juvenile,2
cladribine,leukaemia,2
cladribine,systemic,2
cyclosporine,pres,2
ibuprofen,proctitis,2
ibuprofen,ulcerative,2
chemotherapy,difficile,2
tissue,infarction,1
contrast,drug,1
verapamil,bradycardia,1
contrast,eruption,1
thrombolytic,infarction,1
carbamazepine,opisthotonus,1
maleate,extremity,1
verapamil,sudden,1
phenobarbital,fever,1
interferon,carcinoma,1
arabinoside,leukemia,1
interferon,renal,1
tpa,gastrointestinal,1
thrombolytic,myocardial,1
beta,pulmonary,1
arabinoside,and,1
thrombolytic,acute,1
zidovudine,red,1
arabinoside,pseudobulbar,1
beta,sarcoidosis,1
thrombolytic,gastrointestinal,1
thrombolytic,or,1
carbamazepine,brain,1
trazodone,depressed,1
arabinoside,bulbar,1
carbamazepine,damaged,1
medium,eruption,1
thrombolytic,intracranial,1
zidovudine,pure,1
beta,renal,1
activator,or,1
methotrexate,pruritus,1
-,epithelioma,1
verapamil,flutter,1
activator,gastrointestinal,1
iothalamate,drug,1
phenobarbital,drug,1
tissue,acute,1
medium,drug,1
drug,myositis,1
beta,cell,1
fu,squamous,1
arabinoside,palsy,1
tissue,myocardial,1
dopamine,dystonia,1
phenobarbital,protein,1
tpa,or,1
-,squamous,1
cyproterone,prostatic,1
cyproterone,carcinoma,1
acetate,acute,1
zidovudine,cell,1
methysergide,extremity,1
acetate,prostatic,1
phentolamine,cavernosum,1
plasminogen,or,1
methysergide,arterial,1
5,epithelioma,1
zidovudine,marrow,1
zidovudine,bone,1
5,basal,1
phentolamine,penile,1
plasminogen,intracranial,1
phentolamine,corpus,1
methimazole,injury,1
phenobarbital,nephritis,1
phenobarbital,-,1
phenobarbital,losing,1
phenobarbital,icterus,1
tpa,intracranial,1
phenobarbital,enteropathy,1
phenobarbital,myositis,1
phentolamine,of,1
plasminogen,gastrointestinal,1
plasminogen,myocardial,1
tolazoline,intestinal,1
methimazole,damage,1
plasminogen,infarction,1
cyproterone,acute,1
tolazoline,perforation,1
activator,acute,1
interferon,ill,1
verapamil,apnea,1
tissue,or,1
hydroxychloroquine,symptom,1
hydroxychloroquine,vision,1
trazodone,gpp,1
interferon,hallucinations,1
tissue,intracranial,1
hydrochloride,pustular,1
interferon,neuropsychiatric,1
methazolamide,glaucoma,1
phenobarbital,alopecia,1
hydrochloride,psoriasis,1
methimazole,cholestatic,1
tissue,gastrointestinal,1
hydrochloride,gpp,1
verapamil,death,1
activator,infarction,1
acetazolamide,aplastic,1
methysergide,lower,1
papaverine,penile,1
5,squamous,1
interferon,psychiatrically,1
plasminogen,acute,1
fu,epithelioma,1
ribavirin,hallucinations,1
methysergide,insufficiency,1
papaverine,fibrosis,1
acetazolamide,anemia,1
activator,myocardial,1
interferon,pulmonary,1
maleate,lower,1
fu,basal,1
-,basal,1
fu,carcinoma,1
activator,intracranial,1
c,hematologic,1
methotrexate,neutropenia,1
sirolimus,stomatitis,1
vancomycin,nephrotoxicity,1
smx,tissue,1
smx,infection,1
lithium,cardiac,1
methylphenidate,painful,1
diamorphine,oedematous,1
diamorphine,",",1
nifedipine,hypotension,1
sirolimus,mucocutaneous,1
diamorphine,painful,1
sirolimus,disorder,1
nifedipine,hypertension,1
nifedipine,pulmonary,1
nifedipine,arrest,1
vancomycin,ototoxicity,1
vancomycin,hypersensitivity,1
methylphenidate,",",1
methylphenidate,oedematous,1
methylphenidate,ischaemia,1
diamorphine,ischaemia,1
smx,soft,1
-,tissue,1
vancomycin,reactions,1
propranolol,pressure,1
hydrochlorothiazide,photosensitivity,1
-,soft,1
propranolol,blood,1
tmp,infection,1
tmp,tissue,1
verapamil,hemodynamic,1
verapamil,congestive,1
nifedipine,sinus,1
ivig,hyperkalemia,1
propranolol,in,1
prednisone,perforated,1
immunoglobulin,breath,1
immunoglobulin,of,1
immunoglobulin,shortness,1
prednisone,ulcer,1
immunoglobulin,nausea,1
prednisone,gastric,1
trazodone,involuntary,1
tacrolimus,chronic,1
azathioprine,primary,1
theophylline,gastric,1
trazodone,movements,1
theophylline,perforated,1
azathioprine,polymyositis,1
benzodiazepine,toxicity,1
inhibitors,stomatitis,1
immunoglobulin,azotemia,1
immunoglobulin,hyperkalemia,1
inhibitors,aphthous,1
mtor,stomatitis,1
ivig,nausea,1
mtor,aphthous,1
ivig,shortness,1
calcineurin,stomatitis,1
calcineurin,aphthous,1
ivig,of,1
ivig,breath,1
sirolimus,ulcers,1
sirolimus,chronic,1
tacrolimus,ulcers,1
tacrolimus,aphthous,1
ivig,azotemia,1
tmp,soft,1
sulfamethoxazole,hepatotoxicity,1
sodium,weakness,1
adalimumab,fever,1
tryptophan,pellagra,1
aspirin,systemic,1
adalimumab,splenomegaly,1
aspirin,inflammatory,1
adalimumab,pancytopenia,1
aspirin,illnesses,1
aspirin,reye,1
oxacillin,cholestasis,1
oxacillin,jaundice,1
oxacillin,cholestatic,1
cisplatin,carcinoma,1
cisplatin,neuroendocrine,1
oxacillin,osteomyelitis,1
aspirin,syndrome,1
adalimumab,hyperferritinemia,1
adalimumab,visceral,1
niacin,pellagra,1
tmp,acute,1
isoniazid,encephalopathy,1
prochlorperazine,reaction,1
isoniazid,tuberculous,1
adalimumab,leishmaniasis,1
isoniazid,mental,1
isoniazid,",",1
isoniazid,neurological,1
adalimumab,macrophagic,1
prochlorperazine,dystonic,1
isoniazid,or,1
prochlorperazine,epiglottitis,1
adalimumab,syndrome,1
isoniazid,gastrointestinal,1
epinephrine,vasospasm,1
pyridoxine,hypotonia,1
propranolol,increase,1
amiodarone,pleural,1
smx,acute,1
tmp,cutaneous,1
amiodarone,pericardial,1
vancomycin,man,1
smx,cutaneous,1
tmp,hypersensitivity,1
tmp,reaction,1
diltiazem,atrial,1
smx,hypersensitivity,1
smx,reaction,1
trimethoprim,hepatotoxicity,1
verapamil,syncope,1
amiodarone,dysthyroidism,1
verapamil,failure,1
verapamil,fibrillation,1
diltiazem,syncope,1
amiodarone,effusion,1
drug,losing,1
steroid,pneumonitis,1
hexoprenaline,preterm,1
hexoprenaline,labour,1
erlotinib,interstitial,1
erlotinib,disease,1
erlotinib,radiation,1
insulin,edema,1
insulin,heart,1
insulin,disease,1
pyridoxine,convulsions,1
epinephrine,coronary,1
diltiazem,fibrillation,1
epinephrine,artery,1
alcohol,coma,1
ampicillin,weakness,1
activator,splenic,1
intralipid,embolism,1
carbon,s,1
carbon,granulomatosis,1
dioxide,subglottic,1
fat,fat,1
fat,embolism,1
intralipid,fat,1
dioxide,stenosis,1
-,cord,1
sulfamethoxazole,spinal,1
methotrexate,hamman,1
methotrexate,rich,1
methotrexate,hepatotoxicity,1
dioxide,wegener,1
drugs,stroke,1
sulfamethoxazole,cord,1
morphine,chronic,1
carbon,',1
morphine,nausea,1
carbon,wegener,1
carbon,stenosis,1
carbon,subglottic,1
morphine,confusion,1
cyclophosphamide,granulomatosis,1
gold,proteinuria,1
morphine,renal,1
morphine,insufficiency,1
gold,disease,1
gold,renal,1
sulfamethoxazole,injury,1
trimethoprim,pseudomembranous,1
desferrioxamine,problems,1
dioxide,',1
trimethoprim,injury,1
methotrexate,aseptic,1
adenine,hormone,1
adenine,of,1
adenine,hyponatremia,1
arabinoside,of,1
arabinoside,hyponatremia,1
adenine,inappropriate,1
adenine,antidiuretic,1
arabinoside,inappropriate,1
trimethoprim,cord,1
drug,stroke,1
arabinoside,antidiuretic,1
tissue,splenic,1
plasminogen,splenic,1
arabinoside,hormone,1
methotrexate,abdominal,1
beta,carcinoma,1
methylephedrine,stroke,1
tpa,rupture,1
formalin,renal,1
formalin,tuberculosis,1
chinese,stroke,1
tpa,splenic,1
dioxide,granulomatosis,1
dioxide,s,1
antibiotic,spinal,1
methotrexate,blood,1
methotrexate,peripheral,1
methotrexate,granulomas,1
antibiotic,cord,1
antibiotic,injury,1
herbal,stroke,1
trimethoprim,spinal,1
desferrioxamine,retinal,1
prochlorperazine,problems,1
imipramine,coma,1
chemotherapy,superficial,1
nitroglycerin,hypertension,1
zonisamide,lymphadenopathy,1
zonisamide,dysfunction,1
nitroglycerin,idiopathic,1
zonisamide,liver,1
chemotherapy,malignancy,1
zonisamide,eosinophilia,1
etoglucid,superficial,1
zonisamide,fever,1
anti,consciousness,1
zonisamide,rash,1
chemotherapy,bladder,1
etoglucid,hematologic,1
zonisamide,skin,1
zonisamide,dihs,1
amiodarone,atrioventricular,1
amiodarone,bilateral,1
amiodarone,bundle,1
chemotherapy,hematologic,1
amiodarone,branch,1
ampicillin,autoimmune,1
hopa,encephalopathy,1
hopa,acute,1
hopa,syndrome,1
hopa,rett,1
hopantenate,acute,1
anti,lost,1
desferrioxamine,toxicity,1
desferrioxamine,ocular,1
desferrioxamine,and,1
desferrioxamine,cerebral,1
etoglucid,malignancy,1
etoglucid,bladder,1
methotrexate,plaque,1
cyclophosphamide,wegener,1
c,malignancy,1
c,superficial,1
c,bladder,1
vasopressin,collapse,1
vasopressin,pain,1
prochlorperazine,lost,1
vasopressin,abdominal,1
platinum,ototoxicity,1
prochlorperazine,consciousness,1
vasopressin,symptom,1
prochlorperazine,retinal,1
sulfamethoxazole,pseudomembranous,1
-,pseudomembranous,1
methotrexate,serositis,1
adalimumab,activation,1
mitomycin,bladder,1
emetic,consciousness,1
emetic,lost,1
mitomycin,superficial,1
mitomycin,malignancy,1
-,lost,1
zonisamide,syndrome,1
mitomycin,hematologic,1
doxorubicin,cancer,1
doxorubicin,bladder,1
doxorubicin,superficial,1
doxorubicin,malignancy,1
cis,ototoxicity,1
-,ototoxicity,1
doxorubicin,hematologic,1
etoglucid,cancer,1
drug,enteropathy,1
nifedipine,dysphagia,1
drug,protein,1
5,leukemia,1
timolol,pemphigoid,1
timolol,ocular,1
dyazide,pressure,1
fluorouracil,leukemia,1
dyazide,blood,1
dyazide,high,1
nadolol,pressure,1
nadolol,blood,1
nadolol,high,1
captopril,pressure,1
captopril,blood,1
captopril,high,1
cytarabine,central,1
cytarabine,nervous,1
hormone,disease,1
cytarabine,system,1
hormone,jakob,1
cytarabine,toxicity,1
hormone,-,1
fluorouracil,myelocytic,1
5,myelocytic,1
methotrexate,central,1
methotrexate,myelocytic,1
a,disease,1
a,renal,1
a,tubulointerstitial,1
morphine,haemolytic,1
morphine,uraemic,1
a,erythematosus,1
a,lupus,1
cyclosporine,disease,1
cyclosporine,renal,1
cyclosporine,tubulointerstitial,1
cyclosporine,erythematosus,1
cyclosporine,lupus,1
morphine,syndrome,1
rifampin,hepatitis,1
rifampin,hemolytic,1
rifampin,anemia,1
haloperidol,withdrawal,1
haloperidol,emergent,1
cyclophosphamide,myelocytic,1
hormone,creutzfeldt,1
methotrexate,nervous,1
propylthiouracil,muscle,1
streptokinase,cerebrovascular,1
radioactive,ait,1
antagonist,vasculitis,1
antagonist,cutaneous,1
iodine,thyrotoxicosis,1
calcium,vasculitis,1
iodine,ait,1
calcium,cutaneous,1
chlorambucil,myelogenous,1
chlorambucil,aml,1
mianserin,panic,1
mianserin,depressive,1
dapsone,mononucleosis,1
dapsone,leukopenia,1
dapsone,hemolysis,1
dapsone,hepatitis,1
dapsone,vomiting,1
dapsone,nausea,1
dapsone,headache,1
dapsone,fever,1
streptokinase,ischaemic,1
streptokinase,accident,1
growth,disease,1
radioactive,thyrotoxicosis,1
growth,jakob,1
methotrexate,system,1
ara,leukoencephalopathy,1
=,leukoencephalopathy,1
c,leukoencephalopathy,1
drug,thyrotoxicosis,1
drug,ait,1
dexamethasone,thyrotoxicosis,1
growth,-,1
growth,creutzfeldt,1
doxycycline,hypophosphatemia,1
dexamethasone,ait,1
doxycycline,renal,1
thionamide,ait,1
lithium,ait,1
streptokinase,complication,1
streptokinase,embolic,1
streptokinase,-,1
streptokinase,thrombo,1
propylthiouracil,proximal,1
propylthiouracil,weakness,1
dapsone,spider,1
cyclophosphamide,cutanea,1
methionine,hepatitis,1
halothane,obesity,1
halothane,hepatitis,1
morphine,spasms,1
morphine,myoclonic,1
desipramine,orgasm,1
desipramine,without,1
cytosine,nerve,1
cytosine,dysfunction,1
arabinoside,nerve,1
arabinoside,dysfunction,1
sulfate,dyspnea,1
morphine,dyspnea,1
antagonist,syndrome,1
cytosine,nervous,1
cytosine,system,1
cytosine,disturbances,1
arabinoside,nervous,1
arabinoside,system,1
cyclophosphamide,porphyria,1
fluoxetine,symptom,1
arabinoside,disturbances,1
neuroleptic,symptom,1
gold,abnormalities,1
vinblastine,hyponatremic,1
vinblastine,episode,1
salt,pneumonitis,1
gold,pneumonitis,1
penicillamine,hemoptysis,1
bleomycin,acquired,1
bleomycin,immune,1
bleomycin,deficiency,1
-,hemoptysis,1
d,hemoptysis,1
adrenergic,akathisia,1
propranolol,akathisia,1
fluoxetine,major,1
cisplatin,tarda,1
cisplatin,cutanea,1
cisplatin,porphyria,1
cyclophosphamide,tarda,1
fluoxetine,anxiety,1
antagonist,like,1
antagonist,-,1
bleomycin,tma,1
cyclophosphamide,water,1
clofazimine,changes,1
clofazimine,discoloration,1
clofazimine,of,1
clofazimine,plate,1
clofazimine,subungual,1
clofazimine,hyperkeratosis,1
clofazimine,onycholysis,1
asparaginase,hyperglycemia,1
angiotensin,asthma,1
converting,asthma,1
phenytoin,arrest,1
enzyme,asthma,1
phenytoin,cardiopulmonary,1
(,asthma,1
ace,asthma,1
propylthiouracil,polymyositis,1
),asthma,1
inhibitor,asthma,1
cisplatin,tma,1
cyclophosphamide,intoxication,1
indomethacin,intoxication,1
antagonist,reye,1
indomethacin,hyponatraemia,1
acid,reye,1
metoclopramide,renal,1
metoclopramide,failure,1
ergotamine,stroke,1
ergotamine,arterial,1
ergotamine,spasm,1
pantothenic,syndrome,1
pantothenic,like,1
pantothenic,-,1
pantothenic,reye,1
hopantenate,deficiency,1
hopantenate,acid,1
hopantenate,pantothenic,1
ergotamine,overdosage,1
ergotamine,thrombosis,1
calcium,deficiency,1
calcium,acid,1
calcium,pantothenic,1
cyclophosphamide,hyponatraemia,1
dapsone,bite,1
ara,neurological,1
drug,icterus,1
medrol,paraparesis,1
sulfasalazine,chronic,1
sulfasalazine,erythematosus,1
medrol,spastic,1
-,paraparesis,1
-,spastic,1
depo,paraparesis,1
depo,spastic,1
isoniazid,toxicity,1
isoniazid,ocular,1
thyroxine,acute,1
trimoxazole,cell,1
trimoxazole,red,1
-,red,1
co,cell,1
co,red,1
trimoxazole,leukaemia,1
-,leukaemia,1
co,leukaemia,1
thyroxine,leukopenia,1
sulfasalazine,tamponade,1
depo,calcification,1
thyroxine,',1
depo,ossification,1
sulfasalazine,joint,1
sulfasalazine,symptoms,1
sulfasalazine,pneumonitis,1
sulfasalazine,pleural,1
sulfasalazine,effusions,1
sulfasalazine,cardiac,1
medrol,arachnoid,1
medrol,spinal,1
medrol,the,1
medrol,of,1
medrol,ossification,1
medrol,calcification,1
-,arachnoid,1
-,ossification,1
-,calcification,1
depo,arachnoid,1
depo,spinal,1
depo,the,1
depo,of,1
thyroxine,hashimoto,1
thyroxine,s,1
chlorpromazine,disease,1
cisplatin,impairment,1
cisplatin,visual,1
vancomycin,cartilage,1
decadron,nausea,1
vancomycin,both,1
vancomycin,and,1
vancomycin,hemorrhagic,1
vancomycin,lesions,1
drug,vasculitis,1
isotretinoin,cystic,1
isotretinoin,vision,1
decadron,impairment,1
decadron,visual,1
isotretinoin,glare,1
isotretinoin,sensitivity,1
drug,nausea,1
drug,cataracts,1
drug,impairment,1
fudr,neurologic,1
fudr,toxicity,1
vancomycin,the,1
cisplatin,cataracts,1
thyroxine,disease,1
vancomycin,erythema,1
hydrate,overdosage,1
hydrate,arrhythmias,1
ampicillin,acute,1
hydrate,cardiac,1
chloral,overdosage,1
chloral,arrhythmias,1
chloral,cardiac,1
phenytoin,deficiency,1
ampicillin,eosinophilia,1
ampicillin,skin,1
vancomycin,staphylococcal,1
phenytoin,iga,1
cisplatin,vomiting,1
vancomycin,malar,1
vancomycin,rash,1
vancomycin,pain,1
dexamethasone,vomiting,1
decadron,vomiting,1
cisplatin,nausea,1
sulfasalazine,serositis,1
chlorpromazine,s,1
niacin,cystoid,1
lorazepam,syndrome,1
lorazepam,-,1
dexamethasone,ddd,1
lorazepam,lennox,1
valproate,hepatopathy,1
alprazolam,bipolar,1
alprazolam,manic,1
sodium,hepatopathy,1
alprazolam,episodes,1
sodium,camptocormia,1
valproate,posture,1
acid,impairment,1
lithium,episodes,1
alprazolam,delirious,1
acid,tetany,1
acid,shower,1
alprazolam,withdrawal,1
folinic,impairment,1
folinic,renal,1
alprazolam,delirium,1
lorazepam,gastaut,1
lorazepam,tonic,1
folinic,acidosis,1
methylprednisolone,atrial,1
ara,paresthesias,1
-,neurological,1
-,paresthesias,1
niacin,toxic,1
drug,maculopathy,1
c,neurological,1
c,paresthesias,1
drug,cystoid,1
ara,paraplegia,1
-,paraplegia,1
vincristine,toxicity,1
vincristine,optic,1
vincristine,astrocytoma,1
vincristine,cord,1
vincristine,spinal,1
c,paraplegia,1
dexamethasone,hypoadrenalism,1
allopurinol,syndrome,1
methylprednisolone,fibrillation,1
folinic,acute,1
diazepam,delirium,1
chlorpromazine,',1
hormone,infantile,1
adrenocorticotropic,spasms,1
neuroleptic,schizophrenic,1
medication,psychotic,1
adrenocorticotropic,infantile,1
medication,decompensations,1
medication,schizophrenic,1
adrenocorticotropic,hyperkalemia,1
cisplatin,clonic,1
cisplatin,tonic,1
cisplatin,epilepsy,1
adriamycin,seizures,1
adriamycin,clonic,1
adriamycin,-,1
amantadine,psychosis,1
adriamycin,tonic,1
amantadine,schizophrenia,1
adriamycin,epilepsy,1
chlorpromazine,symptom,1
chlorpromazine,parkinson,1
hormone,hyperkalemia,1
hormone,spasms,1
folinic,metabolic,1
acth,infantile,1
folinic,tetany,1
sulfasalazine,inflammatory,1
sulfasalazine,disease,1
amantadine,psychotic,1
folinic,hypocalcaemia,1
folinic,syndrome,1
folinic,shower,1
folinic,phosphate,1
amantadine,decompensations,1
methotrexate,impairment,1
methotrexate,acidosis,1
methotrexate,metabolic,1
methotrexate,tetany,1
neuroleptic,psychotic,1
neuroleptic,decompensations,1
methotrexate,hypocalcaemia,1
methotrexate,shower,1
methotrexate,phosphate,1
acth,spasms,1
vinblastine,hyponatremia,1
amiodarone,peripheral,1
salts,rheumatoid,1
prednisolone,(,1
prednisolone,brain,1
prednisolone,damage,1
azathioprine,(,1
azathioprine,),1
azathioprine,brain,1
azathioprine,damage,1
azathioprine,sle,1
cisplatin,events,1
chemotherapy,events,1
cis,symptom,1
cis,artery,1
cis,disease,1
cis,acute,1
cis,ischemia,1
cis,infarction,1
diamine,symptom,1
diamine,artery,1
diamine,disease,1
sodium,leukopenia,1
prednisolone,),1
cefazolin,reaction,1
phenytoin,syndromes,1
cefazolin,hypersensitivity,1
fluorocytosine,epidermal,1
fluorocytosine,toxic,1
5,necrolysis,1
5,epidermal,1
5,toxic,1
propranolol,retardation,1
propranolol,mental,1
propranolol,athelia,1
propranolol,atresia,1
sucralfate,osteomalacia,1
penicillin,hypersensitivity,1
g,hypersensitivity,1
propranolol,choanal,1
methimazole,hyperthyroidism,1
methimazole,retardation,1
methimazole,mental,1
g,reaction,1
gentamicin,hypersensitivity,1
gentamicin,reaction,1
phenytoin,leukopenia,1
phenytoin,hepatic,1
amphotericin,epidermal,1
cisplatin,infarction,1
chemotherapy,artery,1
digoxin,poisoning,1
streptokinase,embolism,1
chromic,perforation,1
phosphate,perforation,1
chromic,injury,1
phosphate,injury,1
streptokinase,acute,1
mtx,visual,1
streptokinase,embolus,1
mtx,of,1
prazosin,stroke,1
prazosin,hemorrhagic,1
nifedipine,hypertensive,1
nifedipine,arterial,1
ara,visual,1
cyclosporin,hypertension,1
cyclosporin,hirsutism,1
ara,of,1
chemotherapy,symptom,1
cisplatin,ischemia,1
diamine,acute,1
cisplatin,disease,1
diamine,ischemia,1
diamine,infarction,1
dichloroplatinum,symptom,1
