Drug,Symptom,Count
selective,[cls],2
cimetidine,hepatitis,2
valproic,absence,2
digoxin,coronary,2
cisplatin,lung,2
drug,arrests,2
bretylium,fibrillation,2
agent,mellitus,2
agent,diabetes,2
agent,2,2
agent,type,2
perospirone,symptom,2
perospirone,[cls],2
[cls],acoustic,2
[cls],palsy,2
drug,acoustic,2
vincristine,acoustic,2
vincristine,palsy,2
timolol,heart,2
acid,absence,2
timolol,failure,2
timolol,bradycardia,2
acid,juvenile,2
piloerection,[cls],2
piloerection,symptom,2
bretylium,cardiac,2
amiodarone,arrhythmia,2
thrombolytic,[cls],2
digoxin,disease,2
digoxin,atrioventricular,2
digoxin,block,2
drug,ulcerating,2
flucytosine,ulcerating,2
flucytosine,enteritis,2
amiodarone,thyroid,2
arginine,[cls],2
bretylium,ectopy,2
arginine,symptom,2
arginine,hyperkalemia,2
lithium,hyperparathyroidism,2
disopyramide,heart,2
phosphate,block,2
norpace,block,2
tobramycin,bronchospasm,2
drug,ectopy,2
phenytoin,hemiparesis,2
drug,traumatic,2
drug,unilateral,2
adenine,hormone,2
pegaptanib,[cls],2
efalizumab,psoriasis,2
efalizumab,contagiosa,2
efalizumab,mollusca,2
efalizumab,eruptive,2
drug,seropositive,2
drug,contagiosa,2
drug,mollusca,2
dextroamphetamine,symptom,2
dextroamphetamine,[cls],2
lithium,depression,2
interferon,type,2
benzodiazepine,coma,2
alcohol,[cls],2
alcohol,symptom,2
methotrexate,eosinophilia,2
adenine,[cls],2
adenine,symptom,2
adenine,inappropriate,2
pegaptanib,symptom,2
drug,parotitis,2
propranolol,hypertension,2
pregabalin,neuropathic,2
l,encephalopathy,2
l,reversible,2
l,posterior,2
muzolimine,neuromyeloencephalopathy,2
muzolimine,symptom,2
muzolimine,[cls],2
drug,neuromyeloencephalopathy,2
pregabalin,pain,2
pyridoxine,seizures,2
enalaprilat,[cls],2
drug,obese,2
oxacillin,[cls],2
oxacillin,symptom,2
sibutramine,hyponatremia,2
isoniazid,symptoms,2
isoniazid,tuberculous,2
enalaprilat,parotitis,2
enalaprilat,symptom,2
adenine,antidiuretic,2
arabinoside,inappropriate,2
asparaginase,posterior,2
arabinoside,antidiuretic,2
clomiphene,uveitis,2
carbonate,damage,2
clomiphene,anterior,2
psoralens,symptom,2
clomiphene,symptom,2
clomiphene,[cls],2
2a,failure,2
2a,multiorgan,2
2a,sepsis,2
2a,ards,2
2a,fulminant,2
-,multiorgan,2
propranolol,diabetic,2
propranolol,coma,2
-,ards,2
insulin,acidosis,2
acetazolamide,diabetic,2
ribavirin,syndrome,2
ribavirin,distress,2
carbonate,renal,2
lithium,damage,2
citrate,[cls],2
atomoxetine,symptom,2
arabinoside,hormone,2
drug,damaged,2
[cls],dystonia,2
recombinant,mellitus,2
recombinant,diabetes,2
recombinant,1,2
recombinant,type,2
atomoxetine,tics,2
atomoxetine,[cls],2
rifampicin,bullosum,2
5,cell,2
fu,cell,2
citrate,uveitis,2
drug,bullosum,2
rifampicin,erythema,2
citrate,anterior,2
citrate,symptom,2
rifampicin,multiforme,2
-,posterior,2
asparaginase,reversible,2
ribavirin,adult,2
protamine,type,2
phentolamine,symptom,2
phentolamine,fibrosis,2
formalin,[cls],2
drug,hydatid,2
[cls],features,2
antibiotic,colitis,2
trimethoprim,pseudomembranous,2
-,pseudomembranous,2
sodium,scleritis,2
sulfamethoxazole,pseudomembranous,2
[cls],nodular,2
[cls],pseudomembranous,2
[cls],akathisia,2
olanzapine,plms,2
drug,plms,2
[cls],plms,2
olanzapine,symptoms,2
olanzapine,agitation,2
olanzapine,sleep,2
drug,obsessional,2
drug,suicidal,2
drug,ideas,2
bevacizumab,nasal,2
phenobarbital,reaction,2
drug,duodenal,2
tolazoline,duodenal,2
tolazoline,ulceration,2
trazodone,pustular,2
trazodone,psoriasis,2
bevacizumab,perforation,2
bevacizumab,septal,2
antiangiogenic,perforation,2
phentolamine,[cls],2
antiangiogenic,septal,2
trazodone,depression,2
antiangiogenic,nasal,2
antiangiogenic,symptom,2
verapamil,atrial,2
antiangiogenic,[cls],2
methimazole,liver,2
drug,images,2
olanzapine,during,2
olanzapine,movements,2
asparaginase,encephalopathy,2
protamine,i,2
theophylline,asthma,2
propranolol,overdose,2
anastrozole,fractures,2
drug,fractures,2
anastrozole,renal,2
propranolol,esophageal,2
propranolol,spasm,2
glucagon,overdose,2
glucagon,esophageal,2
[cls],sclerosing,2
glucagon,spasm,2
[cls],decompensation,2
amiodarone,and,2
heparin,diabetes,2
heparin,mellitus,2
heparin,chronic,2
heparin,insufficiency,2
insulin,edema,2
asparaginase,syndrome,2
ampicillin,gravis,2
[cls],onychomycosis,2
ampicillin,myasthenia,2
[cls],legs,2
olanzapine,limb,2
olanzapine,periodic,2
olanzapine,legs,2
olanzapine,restless,2
drug,periodic,2
[cls],sleep,2
[cls],during,2
[cls],periodic,2
[cls],restless,2
[cls],ejaculation,2
i,symptom,2
nitroglycerin,idiopathic,2
-,anaphylactic,2
baclofen,dysfunction,2
drug,spasticity,2
nitroglycerin,pulmonary,2
nitroglycerin,hypertension,2
amiodarone,block,2
ribavirin,respiratory,2
drug,galactorrhea,2
leflunomide,infections,2
[cls],gold,2
5,bradycardia,2
drug,purpuric,2
benzoin,contact,2
b,vasculitis,2
benzoin,dermatitis,2
b,leucocytoclastic,2
b,cutaneous,2
amphotericin,vasculitis,2
amphotericin,leucocytoclastic,2
amphotericin,cutaneous,2
drug,herpesvirus,2
drug,leukemic,2
drug,leucocytoclastic,2
quetiapine,thrombocytopenia,2
cytarabine,herpesvirus,2
iodine,symptom,2
iodine,[cls],2
cytarabine,infection,2
cytarabine,leukemic,2
-,bradycardia,2
benzoin,allergic,2
benzoin,symptom,2
acetylsalicylic,pericardial,2
acid,thrombocythemia,2
propylthiouracil,eosinophilia,2
acid,essential,2
acid,hemorrhage,2
acid,pericardial,2
acetylsalicylic,thrombocythemia,2
acetylsalicylic,essential,2
acetylsalicylic,hemorrhage,2
propylthiouracil,skin,2
benzoin,[cls],2
propylthiouracil,reaction,2
propylthiouracil,thyrotoxicosis,2
acetylsalicylic,symptom,2
acetylsalicylic,[cls],2
drug,collagen,2
[cls],small,2
isotretinoin,myopia,2
[cls],collagen,2
drug,cutis,2
methotrexate,infection,2
bleomycin,encephalopathy,2
metronidazole,neuropathy,2
polystyrene,[cls],2
c,renal,2
cholestyramine,osteomalacia,2
dobutamine,disease,2
dobutamine,renal,2
dobutamine,stage,2
dobutamine,-,2
dobutamine,end,2
dobutamine,myoclonus,2
dobutamine,esrd,2
lithium,tremor,2
dobutamine,[cls],2
carbonate,bipolar,2
[cls],migraine,2
sulfasalazine,hemophagocytic,2
carbonate,disorder,2
drug,hemophagocytic,2
sulfasalazine,ra,2
drug,post,2
polystyrene,colonic,2
mitomycin,renal,2
captopril,reversible,2
adenosine,monomorphic,2
nortriptyline,sinus,2
nortriptyline,tachycardia,2
cefmenoxime,[cls],2
cefmenoxime,symptom,2
lithium,akathisia,2
lithium,bucco,2
lithium,linguo,2
adenosine,tachycardia,2
drug,monomorphic,2
[cls],reversible,2
efavirenz,psychosis,2
lithium,masticatory,2
drug,renovascular,2
sorbitol,colonic,2
sorbitol,symptom,2
captopril,renovascular,2
sorbitol,[cls],2
captopril,hypertension,2
propylthiouracil,granulocytopenia,2
bleomycin,hemianopsia,2
formalin,hemorrhage,2
7,dermatitis,2
imatinib,failure,2
imatinib,acute,2
imatinib,hepatotoxicity,2
carbamazepine,hyponatraemia,2
digoxin,cardiomyopathy,2
sulindac,neuropathy,2
agent,disease,2
drug,arteriospasm,2
leflunomide,-,2
lithium,extrapyramidal,2
drug,breath,2
phenothiazines,toxicity,2
thioridazine,symptom,2
olanzapine,onycholysis,2
thioridazine,toxicity,2
nitrobenzofurazan,dermatitis,2
nitrobenzofurazan,contact,2
nitrobenzofurazan,allergic,2
nitrobenzofurazan,symptom,2
ouabain,cardiomyopathy,2
allopurinol,gout,2
imatinib,hepatitis,2
pegylated,syndrome,2
formalin,radiation,2
formalin,cystitis,2
alpha,distress,2
alpha,respiratory,2
alpha,adult,2
interferon,distress,2
interferon,respiratory,2
interferon,adult,2
pegylated,distress,2
imatinib,b,2
pegylated,respiratory,2
pegylated,adult,2
drug,adult,2
drug,tophaceous,2
allopurinol,chronic,2
allopurinol,tophaceous,2
drug,herpetic,2
imatinib,infection,2
nitrobenzofurazan,[cls],2
7,contact,2
bleomycin,homonymous,2
7,allergic,2
acyclovir,zoster,2
cisplatinum,left,2
cisplatinum,homonymous,2
cisplatinum,hemianopsia,2
cisplatinum,encephalopathy,2
vinblastine,testicular,2
[cls],zoster,2
vinblastine,carcinoma,2
-,gastrointestinal,2
aspirin,haemorrhage,2
etanercept,active,2
vinblastine,left,2
drug,as,2
etanercept,spondylitis,2
etanercept,ankylosing,2
vinblastine,homonymous,2
vinblastine,hemianopsia,2
vinblastine,encephalopathy,2
bleomycin,left,2
temozolomide,fever,2
cisplatinum,carcinoma,2
cisplatinum,testicular,2
4,contact,2
7,symptom,2
drug,chromosome,2
7,[cls],2
chloro,dermatitis,2
chloro,contact,2
chlorambucil,chromosome,2
chloro,allergic,2
4,dermatitis,2
4,allergic,2
drug,lobe,2
dextrose,anaphylactoid,2
dextrose,reaction,2
dextrose,diabetic,2
drug,homonymous,2
drug,hemianopsia,2
phenytoin,cerebellar,2
tobramycin,dermatitis,2
tobramycin,exfoliative,2
phosphate,bowel,2
drug,meibomian,2
stimulating,idiopathic,2
gelofusine,[cls],2
drug,retinoblastoma,2
nevirapine,toxicity,2
ceftriaxone,stasis,2
valproate,hyperammonemia,2
nevirapine,syndrome,2
nevirapine,johnson,2
nevirapine,stevens,2
vancomycin,esrd,2
gelofusine,symptom,2
ceftriaxone,media,2
fluvoxamine,rank,2
2,toxicity,2
ceftriaxone,otitis,2
sodium,rheumatoid,2
vancomycin,infection,2
heparin,thrombotic,2
[cls],osteonecrosis,2
methotrexate,posterior,2
cytarabine,syndrome,2
warfarin,hit,2
drug,paraparesis,2
drug,schneiderian,2
drug,first,2
drug,rank,2
kayexalate,hypernatraemia,2
drug,bull,2
fluvoxamine,-,2
methotrexate,systemic,2
quinacrine,bull,2
quinacrine,',2
quinacrine,s,2
minocycline,fever,2
quinacrine,-,2
quinacrine,eye,2
troglitazone,liver,2
hydroxychloroquine,maculopathy,2
troglitazone,injury,2
fluvoxamine,first,2
drug,chills,2
drug,colic,2
phenylpropanolamine,stroke,2
fluvoxamine,schneiderian,2
ppa,stroke,2
2,necrolysis,2
2,epidermal,2
2,toxic,2
drug,aggression,2
thrombin,hit,2
sertraline,incontinence,2
drug,menopausal,2
belladonna,[cls],2
belladonna,symptom,2
belladonna,hypersensitivity,2
belladonna,syndrome,2
insulin,hypersensitivity,2
ergotamine,hypersensitivity,2
-,diarrhoea,2
ergotamine,syndrome,2
zolmitriptan,infarction,2
(,hypersensitivity,2
bleomycin,germ,2
hagedorn,symptom,2
phenobarbital,syndrome,2
regular,allergic,2
bellamine,symptom,2
bellamine,hypersensitivity,2
inhibitors,hit,2
clonazepam,[cls],2
drug,dural,2
bleomycin,of,2
argatroban,hepatic,2
platelet,hit,2
colchicine,disease,2
argatroban,thrombocytopenia,2
brimonidine,depression,2
drug,genetic,2
platelet,symptom,2
platelet,[cls],2
fluoxetine,toxicity,2
drug,without,2
drug,apneic,2
brimonidine,lethargic,2
drug,lethargic,2
drug,lymphopenia,2
pilocarpine,[cls],2
pilocarpine,symptom,2
clonazepam,aggression,2
clonazepam,symptom,2
bleomycin,the,2
minocycline,lymphadenopathy,2
fluvoxamine,symptoms,2
pantoprazole,ain,2
ciprofloxacin,thrombocytosis,2
c,toxicity,2
cyclosporine,marrow,2
carbamazepine,symptoms,2
carbamazepine,like,2
asparaginase,protein,2
lithium,lethargy,2
asparaginase,deficiency,2
chymopapain,symptom,2
chymopapain,[cls],2
amprenavir,[cls],2
morphine,of,2
amprenavir,symptom,2
amprenavir,intracranial,2
amprenavir,bleeding,2
drug,thoracic,2
amprenavir,hiv,2
amprenavir,-,2
amprenavir,infected,2
apv,[cls],2
apv,symptom,2
c,toxic,2
c,epidermal,2
asparaginase,sinus,2
c,necrolysis,2
finasteride,symptom,2
finasteride,subcapsular,2
finasteride,opacity,2
metformin,hemorrhage,2
rosiglitazone,",",2
tegretol,symptom,2
tegretol,[cls],2
clarithromycin,hepatic,2
isradipine,hepatic,2
[cls],hand,2
cbz,-,2
cbz,sle,2
-,protein,2
carbamazepine,leukopenia,2
cyclosporine,aplasia,2
carbamazepine,rash,2
methylphenidate,eruption,2
drug,developmental,2
drug,cp,2
apv,bleeding,2
ara,necrolysis,2
antibiotic,pneumonia,2
taxol,symptom,2
gabapentin,seizures,2
doxycycline,hypoglycemia,2
etanercept,rheumatoid,2
fludarabine,disease,2
mtx,anaphylactic,2
mtx,reactions,2
chemotherapy,osteogenic,2
drug,tightness,2
mtx,hypersensitivity,2
mtx,reaction,2
doxorubicin,toxic,2
infliximab,sleep,2
[cls],sjs,2
cyclophosphamide,bladder,2
drug,polyarteritis,2
drug,breathing,2
minocycline,eruption,2
drug,nodosa,2
drug,hypernatraemia,2
taxol,ovarian,2
gabapentin,palpitations,2
clarithromycin,pneumonia,2
epoprostenol,erythroderma,2
[cls],ischaemia,2
l,seizure,2
ara,epidermal,2
[cls],iop,2
drug,iop,2
venlafaxine,ischaemic,2
brimonidine,raised,2
ara,toxic,2
drug,dpd,2
gemcitabine,eruption,2
gemcitabine,labd,2
gemcitabine,dermatosis,2
asparaginase,seizure,2
drug,benign,2
gabapentin,anxiety,2
ifn,lesions,2
ifn,skin,2
taxol,[cls],2
gabapentin,diaphoresis,2
bellamine,syndrome,2
regular,symptom,2
[cls],hyperactivity,2
drug,multiorgan,2
lansoprazole,thrombocytopenic,2
rofecoxib,arthritis,2
pegylated,dystonia,2
pegylated,b,2
beta,proteinuria,2
recombinant,bleeding,2
pccs,mi,2
interferon,dystonia,2
heparin,pulmonary,2
ltg,[cls],2
s,symptom,2
alpha,dystonia,2
ltg,symptom,2
ifn,melanoma,2
ifn,symptoms,2
ifn,malignant,2
ifn,proteinuria,2
lisinopril,failure,2
ltg,overdose,2
warfarin,diarrhea,2
viia,[cls],2
viia,symptom,2
viia,bleeding,2
[cls],nephrolithiasis,2
indinavir,renal,2
dimethyl,[cls],2
calcipotriol,of,2
dimethyl,symptom,2
dimethyl,eosinophilic,2
sulfoxide,[cls],2
sulfoxide,symptom,2
sulfoxide,eosinophilic,2
concentrate,symptom,2
concentrate,[cls],2
indinavir,interstitial,2
amifostine,cancer,2
indinavir,nephritis,2
amifostine,reaction,2
amifostine,anaphylactoid,2
drug,irritation,2
dmso,cystitis,2
calcipotriol,dermatitis,2
calcipotriol,contact,2
hydroxyurea,thrombocythemia,2
-,parkinsonism,2
-,depressive,2
sargramostim,',2
sargramostim,syndrome,2
chop,[cls],2
salsalate,lichenoid,2
bleomycin,squamous,2
drug,polyarthritis,2
salsalate,eruption,2
rifampicin,polyarthritis,2
mirtazapine,syndrome,2
mirtazapine,serotonin,2
and,symptom,2
and,[cls],2
rifampicin,hepatitis,2
ethambutol,polyarthritis,2
chemotherapy,ischemia,2
recombinant,multiple,2
propranolol,hyperthyroidism,2
ethambutol,hepatitis,2
clozapine,sudden,2
clozapine,myocarditis,2
sargramostim,s,2
sargramostim,sweet,2
prednisolone,sle,2
sargramostim,symptom,2
interferon,restless,2
dapsone,leprosy,2
interferon,legs,2
-,restless,2
-,legs,2
ifn,restless,2
ifn,legs,2
drug,eps,2
risperidone,agitation,2
risperidone,extrapyramidal,2
epoprostenol,hypertension,2
mtx,neurotoxicity,2
alpha,sclerosis,2
naltrexone,[cls],2
naltrexone,symptom,2
methotrexate,gastric,2
antidepressant,ss,2
propylthiouracil,fulminant,2
sargramostim,[cls],2
amifostine,hypotension,2
[cls],hematoma,2
concentrate,bleeding,2
chemotherapy,pulmonary,2
sirolimus,interstitial,2
gemcitabine,myositis,2
latanoprost,macular,2
bimatoprost,macular,2
factor,',2
drug,macula,2
latanoprost,[cls],2
sr,[cls],2
sr,symptom,2
latanoprost,macula,2
drug,hyperlipidemia,2
stimulating,s,2
stimulating,',2
quinine,cramps,2
quinine,leg,2
fluorouracil,reaction,2
-,dermatosis,2
colony,s,2
drug,lymphocytopenia,2
drug,neuroblastoma,2
drug,adverse,2
pranlukast,interstitial,2
factor,s,2
s,hypersensitivity,2
s,syndrome,2
regular,[cls],2
nph,symptoms,2
insulin,wheezing,2
[cls],hair,2
enoxaparin,exanthem,2
vinblastine,cell,2
vinblastine,germ,2
(,syndrome,2
cisplatin,germ,2
cisplatin,seizures,2
asparaginase,dural,2
drug,exanthem,2
fludarabine,cancer,2
etoposide,-,2
etoposide,aml,2
drug,germ,2
fluorouracil,carcinoma,2
accutane,acne,2
colony,',2
concentrate,myocardial,2
drug,agep,2
salazosulfapyridine,exanthematous,2
-,interstitial,2
omeprazole,eruption,2
omeprazole,drug,2
aspirin,reaction,2
levetiracetam,psychosis,2
[cls],hit,2
pravastatin,sarcoidosis,2
leukotriene,[cls],2
leukotriene,symptom,2
lithium,rigidity,2
6,hepatotoxicity,2
[cls],malignant,2
[cls],neuroleptic,2
olanzapine,rigidity,2
olanzapine,nms,2
concentrate,infarction,2
r,symptom,2
r,[cls],2
salazosulfapyridine,pustulosis,2
drug,neurotoxic,2
c,of,2
[cls],neurotoxic,2
bimatoprost,macula,2
c,carcinoma,2
drug,osteoarthritis,2
diclofenac,symptom,2
diclofenac,[cls],2
drug,cramps,2
mitomycin,carcinoma,2
[cls],leg,2
-,hurler,2
macrophage,s,2
macrophage,',2
antiinflammatory,symptom,2
antiinflammatory,[cls],2
granulocyte,s,2
metamizole,agranulocytosis,2
granulocyte,',2
etoposide,neuroblastoma,2
cyanamide,fatigue,2
[cls],attention,2
finasteride,[cls],2
pantoprazole,nephritis,2
[cls],purple,2
pump,peripheral,2
alum,encephalopathy,2
interferon,hashimoto,2
interferon,viral,2
ifn,viral,2
drug,kidneys,2
acetazolamide,acute,2
drug,disturbance,2
ethambutol,vision,2
proton,peripheral,2
inhibitors,peripheral,2
ticlopidine,febrile,2
omeprazole,peripheral,2
fu,ectropion,2
drug,thromboembolic,2
pantoprazole,peripheral,2
drug,peptic,2
fu,ocular,2
budesonide,dysphagia,2
cbz,asterixis,2
sulfonylurea,symptom,2
alum,seizures,2
gemcitabine,thrombotic,2
cyclosporin,pustular,2
ifn,s,2
[cls],aphasia,2
drug,arm,2
allopurinol,visceral,2
[cls],inflammation,2
chemotherapy,failure,2
methotrexate,aphasia,2
[cls],viral,2
[cls],episode,2
allopurinol,leishmaniasis,2
ketoconazole,pancreatitis,2
ketoconazole,visceral,2
[cls],defect,2
drug,defect,2
a,psoriasis,2
a,pustular,2
cyclosporin,psoriasis,2
gemcitabine,microangiopathy,2
ketoconazole,leishmaniasis,2
ifn,hashimoto,2
sulfonylurea,acute,2
mizoribin,arthritis,2
carbamazepine,asterixis,2
soda,[cls],2
beta,asperger,2
acid,acne,2
5,ocular,2
retinoic,acne,2
-,hypocalcemic,2
-,postoperative,2
fu,toxicities,2
bucillamine,hyperplasia,2
-,toxicities,2
drug,bronchiolitis,2
drug,obliterans,2
phospho,tetany,2
nitrofurantoin,bronchiolitis,2
phospho,hypocalcemic,2
phospho,postoperative,2
phospho,symptom,2
phospho,[cls],2
fleet,tetany,2
bucillamine,mammary,2
-,tetany,2
soda,symptom,2
[cls],fetal,2
soda,postoperative,2
mizoribin,of,2
acid,phosphate,2
-,ocular,2
valproic,coma,2
drug,fvs,2
chemotherapy,lymphoma,2
alendronate,tetany,2
alendronate,hypocalcemic,2
alendronate,postoperative,2
alpha,nephrotic,2
drug,giant,2
drug,asperger,2
interferon,tourette,2
interferon,asperger,2
drug,phosphate,2
interferon,seizures,2
soda,tetany,2
beta,tourette,2
soda,hypocalcemic,2
allopurinol,pancreatitis,2
methotrexate,edema,2
pantoprazole,interstitial,2
indinavir,hiv,2
clofazimine,-,2
roxithromycin,[cls],2
roxithromycin,symptom,2
roxithromycin,acute,2
roxithromycin,pancreatitis,2
betamethasone,acute,2
betamethasone,pancreatitis,2
indinavir,infected,2
indinavir,-,2
inhibitor,infected,2
infliximab,hodgkin,2
viii,[cls],2
viii,symptom,2
fk506,acidosis,2
viii,haemophilia,2
protease,infected,2
l,parkinson,2
desmethylclomipramine,symptom,2
desmethylclomipramine,[cls],2
[cls],icteric,2
theophylline,diabetic,2
theophylline,ketoacidosis,2
methylene,[cls],2
drug,clitoral,2
enoxaparin,rash,2
interferon,failure,2
ifn,congestive,2
blue,symptom,2
[cls],changes,2
drug,urticarial,2
alpha,failure,2
ifn,heart,2
ifn,failure,2
blue,[cls],2
methylene,symptom,2
cyclophosphamide,cutaneous,2
cyclophosphamide,vasculitis,2
drug,neh,2
[cls],chf,2
norethisterone,hypertrophy,2
ganciclovir,rash,2
norethisterone,clitoral,2
fludarabine,arthritis,2
dopa,parkinson,2
dopa,',2
dopa,s,2
meglumine,symptom,2
drug,thalassemia,2
codeine,intoxication,2
thyroid,hypothyroidism,2
thyroid,secondary,2
thyroid,symptom,2
thyroid,[cls],2
meglumine,pancreatitis,2
meglumine,visceral,2
desmopressin,seizure,2
drug,nocturnal,2
meglumine,leishmaniasis,2
gliclazide,icteric,2
antimoniate,symptom,2
antimoniate,pancreatitis,2
gliclazide,-,2
codeine,symptom,2
codeine,[cls],2
antimoniate,visceral,2
antimoniate,leishmaniasis,2
drug,intermedia,2
hormone,secondary,2
dopa,disease,2
drug,somnolence,2
drug,daytime,2
amiodarone,visual,2
oxaliplatin,dermnatitis,2
drug,glare,2
oxaliplatin,carcinoma,2
oxaliplatin,colonic,2
spironolactone,failure,2
spironolactone,heart,2
l,daytime,2
spironolactone,chronic,2
drug,icteric,2
-,daytime,2
fluvoxamine,disorder,2
rifabutin,retinal,2
-,pd,2
dopa,daytime,2
[cls],anomalies,2
acetazolamide,nephropathy,2
hormone,hypothyroidism,2
cis,acne,2
[cls],mammary,2
[cls],hypertrophy,2
cabergoline,s,2
sodium,acute,2
cabergoline,pleuropulmonary,2
cabergoline,disease,2
drug,hyperphosphatemia,2
drug,osteoarticular,2
pei,[cls],2
lidocaine,mydriasis,2
drug,mydriasis,2
tacrolimus,rsds,2
cabergoline,',2
nitrofurantoin,obliterans,2
pei,symptom,2
cabergoline,parkinson,2
bromocriptine,abnormalities,2
bromocriptine,pleuropulmonary,2
drug,ii,2
[cls],pleuropulmonary,2
antipsychotic,ocs,2
[cls],hemodynamic,2
orgaran,thrombocytopenia,2
cabergoline,abnormalities,2
ergot,[cls],2
lidocaine,dilated,2
ergot,symptom,2
methadone,cancer,2
deoxyadenosine,s,2
methadone,pain,2
phosphate,hyperphosphatemia,2
2,cell,2
[cls],mcd,2
2,leukemia,2
[cls],nhl,2
drug,mcd,2
2,nhl,2
-,nhl,2
cda,[cls],2
methadone,myoclonus,2
cda,symptom,2
chemotherapy,hyperkalemia,2
chemotherapy,mucositis,2
cda,nhl,2
drug,gi,2
lidocaine,pupils,2
orgaran,symptom,2
orgaran,[cls],2
danaparoid,thrombocytopenia,2
quetiapine,obsessive,2
chemotherapy,fever,2
verapamil,psvt,2
cytarabine,acute,2
cytarabine,lymphoblastic,2
arabinoside,necrolysis,2
arabinoside,epidermal,2
drug,psvt,2
arabinoside,toxic,2
verapamil,paroxysmal,2
verapamil,ventricular,2
verapamil,polymorphic,2
cytosine,necrolysis,2
cytosine,epidermal,2
[cls],endometriosis,2
cytosine,toxic,2
drug,acromegalic,2
l,protein,2
didanosine,hepatic,2
didanosine,failure,2
acid,renal,2
heparin,hat,2
danaparoid,symptom,2
heparin,arteriothromboses,2
danaparoid,[cls],2
cytarabine,toxicity,2
minocycline,hyperpigmentation,2
tetracycline,[cls],2
tetracycline,symptom,2
antipsychotic,symptoms,2
cbz,seizures,2
quetiapine,compulsive,2
quetiapine,-,2
[cls],ppe,2
drug,palmar,2
drug,hyperexcitability,2
drug,areflexia,2
heparins,symptom,2
[cls],hyperpigmentation,2
minocycline,pigmentation,2
danazol,hepatic,2
lmw,symptom,2
heparin,acute,2
deoxyadenosine,',2
drug,asthmaticus,2
ibuprofen,overdose,2
1a,seizures,2
[cls],boop,2
cladribine,systemic,2
cladribine,leukaemia,2
